City,Item,Price
Coimbatore,Fast Food Combo (McDonald's)per meal,₹240
Coimbatore,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Coimbatore,Bottled Water (1 litre)per bottle,₹20
Coimbatore,Rice (Basmati)1 kg,₹82
Coimbatore,Wheat Flour (Atta)1 kg,₹48
Coimbatore,Toor Dal1 kg,₹148
Coimbatore,Milk (Full Cream)1 litre,₹52
Coimbatore,Eggs12 pcs,₹72
Coimbatore,Chicken1 kg,₹240
Coimbatore,Paneer1 kg,₹360
Coimbatore,Onions1 kg,₹32
Coimbatore,Tomatoes1 kg,₹38
Coimbatore,Potatoes1 kg,₹35
Coimbatore,Cooking Oil (Sunflower)1 litre,₹148
Coimbatore,Sugar1 kg,₹43
Coimbatore,Apples (Shimla)1 kg,₹220
Coimbatore,Bananas1 dozen,₹42
Coimbatore,"Bread (White, Sliced)1 loaf",₹40
Coimbatore,Whey Protein (1 kg)per kg,"₹3,000"
Coimbatore,Auto Rickshaw (minimum fare)per ride,₹25
Coimbatore,Auto Rickshaw (per km after min)per km,₹12
Coimbatore,Metro / Local Train (monthly pass)per month,₹750
Coimbatore,Bus (monthly pass)per month,₹550
Coimbatore,Ola/Uber (avg ride)per ride,₹150
Coimbatore,Petrol1 litre,₹103
Coimbatore,Diesel1 litre,₹90
Coimbatore,Two Wheeler EMI (avg)per month,"₹3,500"
Coimbatore,Car EMI (avg)per month,"₹15,000"
Coimbatore,Electricityper month,"₹1,500"
Coimbatore,Water Billper month,₹250
Coimbatore,Cooking Gas (LPG Cylinder)per cylinder,₹803
Coimbatore,Broadband Internetper month,₹650
Coimbatore,Mobile Plan (Jio/Airtel)per month,₹299
Coimbatore,1 BHK in City Centreper month,"₹12,000"
Coimbatore,1 BHK Outside City Centreper month,"₹7,000"
Coimbatore,2 BHK in City Centreper month,"₹20,000"
Coimbatore,2 BHK Outside City Centreper month,"₹12,000"
Coimbatore,3 BHK in City Centreper month,"₹35,000"
Coimbatore,3 BHK Outside City Centreper month,"₹18,000"
Coimbatore,Home Loan EMI (2BHK avg)per month,"₹40,000"
Coimbatore,PG - Private Room (with meals)per month,"₹10,000"
Coimbatore,PG - Private Room (without meals)per month,"₹7,500"
Coimbatore,PG - Double Sharing (with meals)per month,"₹7,000"
Coimbatore,PG - Double Sharing (without meals)per month,"₹5,000"
Coimbatore,PG - Triple Sharing (with meals)per month,"₹5,500"
Coimbatore,PG - Triple Sharing (without meals)per month,"₹4,000"
Coimbatore,"Cook (part-time, 2 meals/day)per month","₹7,200"
Coimbatore,Maid / Cleaning Helpper month,"₹2,700"
Coimbatore,Laundry / Ironing (dhobi)per month,"₹1,360"
Coimbatore,Miscellaneous Monthly Spendper month,"₹2,700"
Coimbatore,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Coimbatore,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Coimbatore,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Coimbatore,Skincare Basics (Nykaa avg)per month,"₹1,200"
Coimbatore,Amazon Prime Membershipper month,₹149
Coimbatore,Gym Membershipper month,"₹1,200"
Coimbatore,Movie Ticket (Multiplex)per ticket,₹180
Coimbatore,Netflix (Standard Plan)per month,₹649
Coimbatore,Spotify Premiumper month,₹119
Coimbatore,"Haircut (Men, basic salon)per cut",₹100
Coimbatore,"Domestic Beer (pint, restaurant)per pint",₹190
Coimbatore,"Imported Beer (bottle, restaurant)per bottle",₹370
Kochi,Veg Thali (local restaurant)per plate,₹100
Kochi,Non-Veg Thali (local restaurant)per plate,₹170
Kochi,Meal for Two (high-end restaurant)per meal,"₹1,300"
Kochi,Chai (regular cup)per cup,₹12
Kochi,Coffee (Cappuccino)per cup,₹170
Kochi,Specialty Coffee (Third Wave)per cup,₹300
Kochi,Street Food (Vada Pav / Samosa)per piece,₹15
Kochi,Biryani (chicken)per plate,₹200
Kochi,Dosa (plain)per plate,₹50
Kochi,Fast Food Combo (McDonald's)per meal,₹250
Kochi,"Soft Drink (Coca-Cola, 300ml)per bottle",₹40
Kochi,Bottled Water (1 litre)per bottle,₹20
Kochi,Rice (Basmati)1 kg,₹90
Kochi,Wheat Flour (Atta)1 kg,₹50
Kochi,Toor Dal1 kg,₹150
Kochi,Milk (Full Cream)1 litre,₹55
Kochi,Eggs12 pcs,₹78
Kochi,Chicken1 kg,₹240
Kochi,Paneer1 kg,₹370
Kochi,Onions1 kg,₹35
Kochi,Tomatoes1 kg,₹42
Kochi,Potatoes1 kg,₹35
Kochi,Cooking Oil (Sunflower)1 litre,₹152
Kochi,Sugar1 kg,₹45
Kochi,Apples (Shimla)1 kg,₹230
Kochi,Bananas1 dozen,₹45
Kochi,"Bread (White, Sliced)1 loaf",₹42
Kochi,Whey Protein (1 kg)per kg,"₹3,000"
Kochi,Auto Rickshaw (minimum fare)per ride,₹30
Kochi,Auto Rickshaw (per km after min)per km,₹14
Kochi,Metro / Local Train (monthly pass)per month,"₹1,100"
Kochi,Bus (monthly pass)per month,₹700
Kochi,Ola/Uber (avg ride)per ride,₹180
Kochi,Petrol1 litre,₹106
Kochi,Diesel1 litre,₹96
Kochi,Two Wheeler EMI (avg)per month,"₹3,500"
Kochi,Car EMI (avg)per month,"₹15,000"
Kochi,Electricityper month,"₹1,800"
Kochi,Water Billper month,₹300
Kochi,Cooking Gas (LPG Cylinder)per cylinder,₹803
Kochi,Broadband Internetper month,₹700
Kochi,Mobile Plan (Jio/Airtel)per month,₹299
Kochi,1 BHK in City Centreper month,"₹15,000"
Kochi,1 BHK Outside City Centreper month,"₹9,000"
Kochi,2 BHK in City Centreper month,"₹26,000"
Kochi,2 BHK Outside City Centreper month,"₹15,000"
Kochi,3 BHK in City Centreper month,"₹42,000"
Kochi,3 BHK Outside City Centreper month,"₹24,000"
Kochi,Home Loan EMI (2BHK avg)per month,"₹52,000"
Kochi,PG - Private Room (with meals)per month,"₹11,000"
Kochi,PG - Private Room (without meals)per month,"₹8,000"
Kochi,PG - Double Sharing (with meals)per month,"₹7,500"
Kochi,PG - Double Sharing (without meals)per month,"₹5,500"
Kochi,PG - Triple Sharing (with meals)per month,"₹6,000"
Kochi,PG - Triple Sharing (without meals)per month,"₹4,500"
Kochi,"Cook (part-time, 2 meals/day)per month","₹8,000"
Kochi,Maid / Cleaning Helpper month,"₹3,000"
Kochi,Laundry / Ironing (dhobi)per month,"₹1,500"
Kochi,Miscellaneous Monthly Spendper month,"₹3,000"
Kochi,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Kochi,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Kochi,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Kochi,Skincare Basics (Nykaa avg)per month,"₹1,200"
Kochi,Amazon Prime Membershipper month,₹149
Kochi,Gym Membershipper month,"₹1,500"
Kochi,Movie Ticket (Multiplex)per ticket,₹200
Kochi,Netflix (Standard Plan)per month,₹649
Kochi,Spotify Premiumper month,₹119
Kochi,"Haircut (Men, basic salon)per cut",₹120
Kochi,"Domestic Beer (pint, restaurant)per pint",₹210
Kochi,"Imported Beer (bottle, restaurant)per bottle",₹400
Thiruvananthapuram,Veg Thali (local restaurant)per plate,₹90
Thiruvananthapuram,Non-Veg Thali (local restaurant)per plate,₹160
Thiruvananthapuram,Meal for Two (high-end restaurant)per meal,"₹1,200"
Thiruvananthapuram,Chai (regular cup)per cup,₹12
Thiruvananthapuram,Coffee (Cappuccino)per cup,₹160
Thiruvananthapuram,Specialty Coffee (Third Wave)per cup,₹280
Thiruvananthapuram,Street Food (Vada Pav / Samosa)per piece,₹15
Thiruvananthapuram,Biryani (chicken)per plate,₹190
Thiruvananthapuram,Dosa (plain)per plate,₹45
Thiruvananthapuram,Fast Food Combo (McDonald's)per meal,₹240
Thiruvananthapuram,"Soft Drink (Coca-Cola, 300ml)per bottle",₹38
Thiruvananthapuram,Bottled Water (1 litre)per bottle,₹20
Thiruvananthapuram,Rice (Basmati)1 kg,₹88
Thiruvananthapuram,Wheat Flour (Atta)1 kg,₹50
Thiruvananthapuram,Toor Dal1 kg,₹148
Thiruvananthapuram,Milk (Full Cream)1 litre,₹55
Thiruvananthapuram,Eggs12 pcs,₹75
Thiruvananthapuram,Chicken1 kg,₹230
Thiruvananthapuram,Paneer1 kg,₹360
Thiruvananthapuram,Onions1 kg,₹35
Thiruvananthapuram,Tomatoes1 kg,₹40
Thiruvananthapuram,Potatoes1 kg,₹35
Thiruvananthapuram,Cooking Oil (Sunflower)1 litre,₹150
Thiruvananthapuram,Sugar1 kg,₹44
Thiruvananthapuram,Apples (Shimla)1 kg,₹230
Thiruvananthapuram,Bananas1 dozen,₹42
Thiruvananthapuram,"Bread (White, Sliced)1 loaf",₹42
Thiruvananthapuram,Whey Protein (1 kg)per kg,"₹3,000"
Thiruvananthapuram,Auto Rickshaw (minimum fare)per ride,₹28
Thiruvananthapuram,Auto Rickshaw (per km after min)per km,₹13
Thiruvananthapuram,Metro / Local Train (monthly pass)per month,₹900
Thiruvananthapuram,Bus (monthly pass)per month,₹600
Thiruvananthapuram,Ola/Uber (avg ride)per ride,₹165
Thiruvananthapuram,Petrol1 litre,₹106
Thiruvananthapuram,Diesel1 litre,₹96
Thiruvananthapuram,Two Wheeler EMI (avg)per month,"₹3,500"
Thiruvananthapuram,Car EMI (avg)per month,"₹15,000"
Thiruvananthapuram,Electricityper month,"₹1,600"
Thiruvananthapuram,Water Billper month,₹250
Thiruvananthapuram,Cooking Gas (LPG Cylinder)per cylinder,₹803
Thiruvananthapuram,Broadband Internetper month,₹650
Thiruvananthapuram,Mobile Plan (Jio/Airtel)per month,₹299
Thiruvananthapuram,1 BHK in City Centreper month,"₹12,000"
Thiruvananthapuram,1 BHK Outside City Centreper month,"₹7,500"
Thiruvananthapuram,2 BHK in City Centreper month,"₹22,000"
Thiruvananthapuram,2 BHK Outside City Centreper month,"₹13,000"
Thiruvananthapuram,3 BHK in City Centreper month,"₹36,000"
Thiruvananthapuram,3 BHK Outside City Centreper month,"₹20,000"
Thiruvananthapuram,Home Loan EMI (2BHK avg)per month,"₹44,000"
Thiruvananthapuram,PG - Private Room (with meals)per month,"₹10,000"
Thiruvananthapuram,PG - Private Room (without meals)per month,"₹7,500"
Thiruvananthapuram,PG - Double Sharing (with meals)per month,"₹7,000"
Thiruvananthapuram,PG - Double Sharing (without meals)per month,"₹5,000"
Thiruvananthapuram,PG - Triple Sharing (with meals)per month,"₹5,500"
Thiruvananthapuram,PG - Triple Sharing (without meals)per month,"₹4,000"
Thiruvananthapuram,"Cook (part-time, 2 meals/day)per month","₹7,200"
Thiruvananthapuram,Maid / Cleaning Helpper month,"₹2,700"
Thiruvananthapuram,Laundry / Ironing (dhobi)per month,"₹1,360"
Thiruvananthapuram,Miscellaneous Monthly Spendper month,"₹2,700"
Thiruvananthapuram,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Thiruvananthapuram,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Thiruvananthapuram,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Thiruvananthapuram,Skincare Basics (Nykaa avg)per month,"₹1,200"
Thiruvananthapuram,Amazon Prime Membershipper month,₹149
Thiruvananthapuram,Gym Membershipper month,"₹1,200"
Thiruvananthapuram,Movie Ticket (Multiplex)per ticket,₹180
Thiruvananthapuram,Netflix (Standard Plan)per month,₹649
Thiruvananthapuram,Spotify Premiumper month,₹119
Thiruvananthapuram,"Haircut (Men, basic salon)per cut",₹100
Thiruvananthapuram,"Domestic Beer (pint, restaurant)per pint",₹200
Thiruvananthapuram,"Imported Beer (bottle, restaurant)per bottle",₹380
Visakhapatnam,Veg Thali (local restaurant)per plate,₹90
Visakhapatnam,Non-Veg Thali (local restaurant)per plate,₹150
Visakhapatnam,Meal for Two (high-end restaurant)per meal,"₹1,100"
Visakhapatnam,Chai (regular cup)per cup,₹10
Visakhapatnam,Coffee (Cappuccino)per cup,₹150
Visakhapatnam,Specialty Coffee (Third Wave)per cup,₹280
Visakhapatnam,Street Food (Vada Pav / Samosa)per piece,₹12
Visakhapatnam,Biryani (chicken)per plate,₹170
Visakhapatnam,Dosa (plain)per plate,₹45
Visakhapatnam,Fast Food Combo (McDonald's)per meal,₹240
Visakhapatnam,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Visakhapatnam,Bottled Water (1 litre)per bottle,₹20
Visakhapatnam,Rice (Basmati)1 kg,₹85
Visakhapatnam,Wheat Flour (Atta)1 kg,₹48
Visakhapatnam,Toor Dal1 kg,₹145
Visakhapatnam,Milk (Full Cream)1 litre,₹54
Visakhapatnam,Eggs12 pcs,₹72
Visakhapatnam,Chicken1 kg,₹220
Visakhapatnam,Paneer1 kg,₹350
Visakhapatnam,Onions1 kg,₹30
Visakhapatnam,Tomatoes1 kg,₹38
Visakhapatnam,Potatoes1 kg,₹30
Visakhapatnam,Cooking Oil (Sunflower)1 litre,₹148
Visakhapatnam,Sugar1 kg,₹43
Visakhapatnam,Apples (Shimla)1 kg,₹210
Visakhapatnam,Bananas1 dozen,₹42
Visakhapatnam,"Bread (White, Sliced)1 loaf",₹40
Visakhapatnam,Whey Protein (1 kg)per kg,"₹3,000"
Visakhapatnam,Auto Rickshaw (minimum fare)per ride,₹20
Visakhapatnam,Auto Rickshaw (per km after min)per km,₹11
Visakhapatnam,Metro / Local Train (monthly pass)per month,₹800
Visakhapatnam,Bus (monthly pass)per month,₹550
Visakhapatnam,Ola/Uber (avg ride)per ride,₹150
Visakhapatnam,Petrol1 litre,₹108
Visakhapatnam,Diesel1 litre,₹95
Visakhapatnam,Two Wheeler EMI (avg)per month,"₹3,500"
Visakhapatnam,Car EMI (avg)per month,"₹15,000"
Visakhapatnam,Electricityper month,"₹1,500"
Visakhapatnam,Water Billper month,₹250
Visakhapatnam,Cooking Gas (LPG Cylinder)per cylinder,₹803
Visakhapatnam,Broadband Internetper month,₹650
Visakhapatnam,Mobile Plan (Jio/Airtel)per month,₹299
Visakhapatnam,1 BHK in City Centreper month,"₹12,000"
Visakhapatnam,1 BHK Outside City Centreper month,"₹7,000"
Visakhapatnam,2 BHK in City Centreper month,"₹20,000"
Visakhapatnam,2 BHK Outside City Centreper month,"₹12,000"
Visakhapatnam,3 BHK in City Centreper month,"₹35,000"
Visakhapatnam,3 BHK Outside City Centreper month,"₹18,000"
Visakhapatnam,Home Loan EMI (2BHK avg)per month,"₹40,000"
Visakhapatnam,PG - Private Room (with meals)per month,"₹9,500"
Visakhapatnam,PG - Private Room (without meals)per month,"₹7,000"
Visakhapatnam,PG - Double Sharing (with meals)per month,"₹6,500"
Visakhapatnam,PG - Double Sharing (without meals)per month,"₹4,500"
Visakhapatnam,PG - Triple Sharing (with meals)per month,"₹5,000"
Visakhapatnam,PG - Triple Sharing (without meals)per month,"₹3,500"
Visakhapatnam,"Cook (part-time, 2 meals/day)per month","₹7,200"
Visakhapatnam,Maid / Cleaning Helpper month,"₹2,700"
Visakhapatnam,Laundry / Ironing (dhobi)per month,"₹1,360"
Visakhapatnam,Miscellaneous Monthly Spendper month,"₹2,700"
Visakhapatnam,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Visakhapatnam,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Visakhapatnam,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Visakhapatnam,Skincare Basics (Nykaa avg)per month,"₹1,200"
Visakhapatnam,Amazon Prime Membershipper month,₹149
Visakhapatnam,Gym Membershipper month,"₹1,200"
Visakhapatnam,Movie Ticket (Multiplex)per ticket,₹180
Visakhapatnam,Netflix (Standard Plan)per month,₹649
Visakhapatnam,Spotify Premiumper month,₹119
Visakhapatnam,"Haircut (Men, basic salon)per cut",₹100
Visakhapatnam,"Domestic Beer (pint, restaurant)per pint",₹190
Visakhapatnam,"Imported Beer (bottle, restaurant)per bottle",₹370
Vijayawada,Veg Thali (local restaurant)per plate,₹80
Vijayawada,Non-Veg Thali (local restaurant)per plate,₹140
Vijayawada,Meal for Two (high-end restaurant)per meal,"₹1,000"
Vijayawada,Chai (regular cup)per cup,₹10
Vijayawada,Coffee (Cappuccino)per cup,₹140
Vijayawada,Specialty Coffee (Third Wave)per cup,₹267
Vijayawada,Street Food (Vada Pav / Samosa)per piece,₹10
Vijayawada,Biryani (chicken)per plate,₹160
Vijayawada,Dosa (plain)per plate,₹40
Vijayawada,Fast Food Combo (McDonald's)per meal,₹230
Vijayawada,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Vijayawada,Bottled Water (1 litre)per bottle,₹20
Vijayawada,Rice (Basmati)1 kg,₹80
Vijayawada,Wheat Flour (Atta)1 kg,₹45
Vijayawada,Toor Dal1 kg,₹142
Vijayawada,Milk (Full Cream)1 litre,₹52
Vijayawada,Eggs12 pcs,₹70
Vijayawada,Chicken1 kg,₹210
Vijayawada,Paneer1 kg,₹340
Vijayawada,Onions1 kg,₹28
Vijayawada,Tomatoes1 kg,₹35
Vijayawada,Potatoes1 kg,₹28
Vijayawada,Cooking Oil (Sunflower)1 litre,₹145
Vijayawada,Sugar1 kg,₹42
Vijayawada,Apples (Shimla)1 kg,₹210
Vijayawada,Bananas1 dozen,₹40
Vijayawada,"Bread (White, Sliced)1 loaf",₹38
Vijayawada,Whey Protein (1 kg)per kg,"₹3,000"
Vijayawada,Auto Rickshaw (minimum fare)per ride,₹20
Vijayawada,Auto Rickshaw (per km after min)per km,₹10
Vijayawada,Metro / Local Train (monthly pass)per month,₹700
Vijayawada,Bus (monthly pass)per month,₹500
Vijayawada,Ola/Uber (avg ride)per ride,₹135
Vijayawada,Petrol1 litre,₹108
Vijayawada,Diesel1 litre,₹95
Vijayawada,Two Wheeler EMI (avg)per month,"₹3,500"
Vijayawada,Car EMI (avg)per month,"₹15,000"
Vijayawada,Electricityper month,"₹1,400"
Vijayawada,Water Billper month,₹200
Vijayawada,Cooking Gas (LPG Cylinder)per cylinder,₹803
Vijayawada,Broadband Internetper month,₹600
Vijayawada,Mobile Plan (Jio/Airtel)per month,₹299
Vijayawada,1 BHK in City Centreper month,"₹10,000"
Vijayawada,1 BHK Outside City Centreper month,"₹6,000"
Vijayawada,2 BHK in City Centreper month,"₹16,000"
Vijayawada,2 BHK Outside City Centreper month,"₹10,000"
Vijayawada,3 BHK in City Centreper month,"₹28,000"
Vijayawada,3 BHK Outside City Centreper month,"₹15,000"
Vijayawada,Home Loan EMI (2BHK avg)per month,"₹32,000"
Vijayawada,PG - Private Room (with meals)per month,"₹8,000"
Vijayawada,PG - Private Room (without meals)per month,"₹6,000"
Vijayawada,PG - Double Sharing (with meals)per month,"₹5,500"
Vijayawada,PG - Double Sharing (without meals)per month,"₹4,000"
Vijayawada,PG - Triple Sharing (with meals)per month,"₹4,500"
Vijayawada,PG - Triple Sharing (without meals)per month,"₹3,000"
Vijayawada,"Cook (part-time, 2 meals/day)per month","₹6,667"
Vijayawada,Maid / Cleaning Helpper month,"₹2,500"
Vijayawada,Laundry / Ironing (dhobi)per month,"₹1,267"
Vijayawada,Miscellaneous Monthly Spendper month,"₹2,500"
Vijayawada,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Vijayawada,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Vijayawada,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Vijayawada,Skincare Basics (Nykaa avg)per month,"₹1,200"
Vijayawada,Amazon Prime Membershipper month,₹149
Vijayawada,Gym Membershipper month,"₹1,000"
Vijayawada,Movie Ticket (Multiplex)per ticket,₹170
Vijayawada,Netflix (Standard Plan)per month,₹649
Vijayawada,Spotify Premiumper month,₹119
Vijayawada,"Haircut (Men, basic salon)per cut",₹80
Vijayawada,"Domestic Beer (pint, restaurant)per pint",₹180
Vijayawada,"Imported Beer (bottle, restaurant)per bottle",₹360
Mysuru,Veg Thali (local restaurant)per plate,₹80
Mysuru,Non-Veg Thali (local restaurant)per plate,₹140
Mysuru,Meal for Two (high-end restaurant)per meal,"₹1,000"
Mysuru,Chai (regular cup)per cup,₹10
Mysuru,Coffee (Cappuccino)per cup,₹140
Mysuru,Specialty Coffee (Third Wave)per cup,₹267
Mysuru,Street Food (Vada Pav / Samosa)per piece,₹12
Mysuru,Biryani (chicken)per plate,₹170
Mysuru,Dosa (plain)per plate,₹45
Mysuru,Fast Food Combo (McDonald's)per meal,₹240
Mysuru,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Mysuru,Bottled Water (1 litre)per bottle,₹20
Mysuru,Rice (Basmati)1 kg,₹82
Mysuru,Wheat Flour (Atta)1 kg,₹46
Mysuru,Toor Dal1 kg,₹145
Mysuru,Milk (Full Cream)1 litre,₹52
Mysuru,Eggs12 pcs,₹72
Mysuru,Chicken1 kg,₹220
Mysuru,Paneer1 kg,₹350
Mysuru,Onions1 kg,₹30
Mysuru,Tomatoes1 kg,₹38
Mysuru,Potatoes1 kg,₹30
Mysuru,Cooking Oil (Sunflower)1 litre,₹148
Mysuru,Sugar1 kg,₹43
Mysuru,Apples (Shimla)1 kg,₹200
Mysuru,Bananas1 dozen,₹42
Mysuru,"Bread (White, Sliced)1 loaf",₹40
Mysuru,Whey Protein (1 kg)per kg,"₹3,000"
Mysuru,Auto Rickshaw (minimum fare)per ride,₹25
Mysuru,Auto Rickshaw (per km after min)per km,₹12
Mysuru,Metro / Local Train (monthly pass)per month,₹700
Mysuru,Bus (monthly pass)per month,₹500
Mysuru,Ola/Uber (avg ride)per ride,₹150
Mysuru,Petrol1 litre,₹103
Mysuru,Diesel1 litre,₹88
Mysuru,Two Wheeler EMI (avg)per month,"₹3,500"
Mysuru,Car EMI (avg)per month,"₹15,000"
Mysuru,Electricityper month,"₹1,400"
Mysuru,Water Billper month,₹200
Mysuru,Cooking Gas (LPG Cylinder)per cylinder,₹803
Mysuru,Broadband Internetper month,₹600
Mysuru,Mobile Plan (Jio/Airtel)per month,₹299
Mysuru,1 BHK in City Centreper month,"₹10,000"
Mysuru,1 BHK Outside City Centreper month,"₹6,000"
Mysuru,2 BHK in City Centreper month,"₹16,000"
Mysuru,2 BHK Outside City Centreper month,"₹10,000"
Mysuru,3 BHK in City Centreper month,"₹28,000"
Mysuru,3 BHK Outside City Centreper month,"₹16,000"
Mysuru,Home Loan EMI (2BHK avg)per month,"₹32,000"
Mysuru,PG - Private Room (with meals)per month,"₹8,500"
Mysuru,PG - Private Room (without meals)per month,"₹6,500"
Mysuru,PG - Double Sharing (with meals)per month,"₹6,000"
Mysuru,PG - Double Sharing (without meals)per month,"₹4,500"
Mysuru,PG - Triple Sharing (with meals)per month,"₹5,000"
Mysuru,PG - Triple Sharing (without meals)per month,"₹3,500"
Mysuru,"Cook (part-time, 2 meals/day)per month","₹6,667"
Mysuru,Maid / Cleaning Helpper month,"₹2,500"
Mysuru,Laundry / Ironing (dhobi)per month,"₹1,267"
Mysuru,Miscellaneous Monthly Spendper month,"₹2,500"
Mysuru,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Mysuru,Women's Dress (Myntra/Zara)per piece,"₹2,000"
